,order_status,order_products_value,order_freight_value,order_items_qty,order_sellers_qty,customer_city,customer_state,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,review_score,most_voted_class,delta_purch_delivered,delta_est_delivered,delta_approve_purch,delta_review_date,delta_answer_date
2688,0,59.9,8.72,1,1,752,24,59,44,224,2,5,2,9,10,0,0,7
2689,0,43.9,16.11,1,1,767,17,50,44,217,1,5,2,8,33,0,0,1
2690,0,89.9,12.88,1,1,404,22,10,52,1270,2,4,1,16,24,0,0,1
2691,0,37.0,7.78,1,1,752,24,7,43,421,1,5,2,13,20,0,0,3
2692,0,783.6,75.76,4,1,512,17,36,39,1054,1,5,2,15,32,1,0,4
2693,0,99.9,17.95,1,1,623,24,33,52,1292,7,5,2,14,26,3,0,6
2695,0,79.0,7.81,1,1,20,24,54,60,262,5,5,2,4,13,0,0,3
2696,0,147.9,34.7,1,1,31,23,7,49,626,1,3,0,50,29,1,-18,-15
2698,0,129.9,9.1,1,1,752,24,36,59,1095,1,1,1,26,11,0,-13,-12
2699,0,6.9,15.1,1,1,281,17,20,52,430,1,3,1,3,20,0,0,2
2700,0,458.0,19.96,1,1,67,17,10,55,1165,1,5,2,9,24,0,0,5
2701,0,278.7,46.23,3,1,786,24,41,37,358,1,5,2,7,19,1,0,11
2702,0,40.0,17.63,1,1,80,12,27,30,227,2,1,1,10,34,0,0,50
2703,0,89.99,26.25,1,1,82,9,33,47,1893,1,4,2,6,17,0,0,6
2704,0,25.9,16.79,1,1,640,17,24,54,614,1,5,2,18,28,0,0,1
2705,0,239.99,21.17,1,1,57,5,20,54,998,1,1,0,28,22,0,-5,-3
2706,0,69.9,11.99,1,1,752,24,50,58,381,3,5,2,5,20,0,0,1
2707,0,150.0,15.94,1,2,640,17,27,55,295,1,1,0,5,29,1,0,1
2708,0,107.6,12.25,1,1,448,24,12,56,509,4,4,1,11,18,0,0,16
2709,0,139.9,16.42,1,1,528,24,36,58,154,2,3,1,8,26,0,0,4
2710,0,129.99,29.31,1,1,792,14,20,33,897,1,1,0,61,33,0,-26,-25
2712,0,103.83,16.36,1,1,752,24,12,60,230,1,1,1,5,19,0,0,1
2713,0,199.9,26.68,1,1,540,4,26,57,3195,1,1,0,45,34,0,-10,-9
2714,0,49.0,19.66,1,2,217,11,33,58,340,2,4,0,24,29,1,0,1
2715,0,75.0,15.97,1,1,430,3,11,41,181,1,2,0,30,22,2,-5,-5
2716,0,90.3,16.39,1,1,408,9,42,49,284,1,5,2,11,26,0,0,2
2717,0,19.9,14.1,1,1,752,24,27,40,409,2,3,1,4,21,1,0,3
2719,0,180.0,19.14,1,1,435,9,36,53,871,4,5,2,31,26,0,-3,4
2720,0,119.8,27.16,1,1,57,5,26,56,1235,1,5,2,12,19,0,0,1
2721,0,198.0,12.89,1,1,300,24,11,58,2876,4,2,1,9,26,2,0,4
2722,0,39.99,7.78,1,1,138,24,10,51,405,2,2,0,28,14,1,-11,-11
2724,0,138.0,41.94,2,1,622,21,45,52,709,2,1,0,9,30,0,0,4
2726,0,18.9,15.1,1,1,261,22,36,64,676,1,1,1,8,21,0,0,5
2727,0,339.99,25.25,1,1,114,21,11,50,753,2,5,2,8,27,1,0,50
2728,0,149.9,21.45,1,1,80,12,45,36,1313,4,5,2,13,35,0,0,4
2729,0,31.9,8.11,1,1,86,9,36,34,1078,2,5,2,5,23,0,0,3
2730,0,220.99,28.09,1,1,658,12,10,44,299,1,5,2,25,38,0,0,1
2731,0,69.9,16.12,1,1,711,24,26,52,1197,1,4,0,20,18,0,0,1
2732,0,59.98,15.56,2,1,371,24,16,55,423,3,2,1,6,13,0,0,4
2733,0,199.9,17.03,1,1,378,24,12,60,264,1,5,2,5,24,0,0,2
2734,0,48.0,30.2,2,1,374,7,26,41,1115,1,5,2,19,22,1,0,1
2735,0,64.99,15.2,1,1,233,16,10,59,492,2,5,2,12,28,0,12,15
2736,0,25.0,8.72,1,1,752,24,59,46,420,2,5,2,3,13,0,0,2
2737,0,49.9,12.69,1,1,302,24,45,57,216,1,5,2,8,24,1,0,3
2739,0,129.96,21.22,1,1,791,24,46,41,1215,1,1,1,19,32,4,0,1
2740,0,151.9,27.14,1,1,98,9,54,35,514,2,5,2,8,29,0,0,1
2741,0,42.9,16.11,1,1,10,9,20,49,223,1,3,0,12,21,0,0,6
2744,0,203.99,7.22,1,4,509,18,12,51,362,1,1,0,18,28,0,1,1
2745,0,74.9,8.72,1,1,410,24,45,59,595,4,5,2,6,17,0,0,1
2746,0,89.9,15.38,1,1,366,24,10,51,1974,2,5,2,9,23,0,0,3
2747,0,174.9,10.04,1,1,752,24,10,42,345,1,4,1,5,12,0,0,1
2749,0,129.9,13.25,1,1,577,24,41,42,413,1,5,2,12,24,0,14,23
2750,0,109.66,17.48,1,1,365,24,36,59,569,1,1,1,5,19,0,0,1
2751,0,25.9,12.48,1,1,408,9,50,36,74,1,3,1,3,25,0,0,1
2752,0,684.9,20.55,1,1,468,9,54,57,818,2,5,2,20,22,0,0,2
2753,0,4850.0,185.48,1,1,220,16,25,41,1780,2,3,0,7,26,0,0,1
2755,0,16.99,12.48,1,1,532,9,59,45,176,2,4,2,14,19,1,0,1
2756,0,168.05,15.93,1,1,752,24,7,56,632,1,5,2,7,13,0,0,3
2757,0,53.9,17.63,1,1,29,7,33,59,341,2,5,2,14,22,0,0,1
2758,0,19.9,16.79,1,1,399,3,27,38,387,3,5,2,16,29,1,0,4
2759,0,49.0,7.78,1,1,752,24,27,59,93,7,5,2,3,9,0,0,1
2760,0,319.9,42.23,1,1,561,24,59,42,660,12,2,1,20,35,0,0,3
2762,0,67.91,12.61,1,1,302,24,36,60,640,1,5,0,13,33,0,3,5
2763,0,89.0,27.35,1,1,42,17,12,51,2253,2,4,2,24,26,0,0,1
2766,0,89.9,11.83,1,1,126,24,11,59,249,2,5,2,8,19,0,0,1
2768,0,143.8,27.33,1,1,731,22,7,53,621,1,5,2,11,31,0,0,2
2769,0,13.99,11.85,1,1,309,24,52,54,933,1,5,2,5,23,0,0,1
2770,0,250.0,30.12,1,1,521,24,18,57,771,1,5,2,9,17,0,0,3
2771,0,35.99,11.73,1,1,791,24,12,36,495,3,2,1,4,20,0,8,9
2772,0,99.0,12.82,1,1,254,16,20,45,3908,13,5,2,6,19,0,0,1
2774,0,179.99,59.17,1,1,797,24,46,55,1086,1,5,2,19,24,0,0,2
2775,0,47.99,15.1,1,1,150,17,12,53,106,1,1,0,21,22,0,0,2
2776,0,156.99,32.13,1,1,229,24,59,56,941,4,5,2,16,33,0,0,6
2777,0,72.4,15.36,1,1,807,9,41,45,573,1,3,2,7,19,0,0,3
2778,0,75.0,20.02,1,1,57,5,45,44,903,6,5,2,17,27,0,0,3
2779,0,59.9,15.17,1,1,17,21,11,60,1385,7,5,2,8,21,0,0,2
2780,0,59.9,16.99,1,1,82,9,45,58,1953,1,5,2,9,27,0,0,1
2781,0,72.99,11.73,1,1,740,24,20,48,874,1,5,2,5,15,1,0,2
2783,0,169.9,43.22,1,1,654,0,54,35,617,3,4,2,18,36,0,0,1
2784,0,35.9,15.11,1,1,670,24,20,49,223,1,4,2,6,25,0,0,1
2785,0,619.0,20.77,1,1,677,3,54,43,1520,3,5,2,16,33,2,0,1
2786,0,240.0,31.52,1,1,236,17,8,58,1515,1,1,0,48,29,0,-17,-1
2787,0,35.4,16.6,1,1,12,16,45,51,225,1,5,2,11,23,0,0,1
2788,0,29.9,11.85,1,1,752,24,10,56,389,1,5,2,2,21,0,0,2
2789,0,169.0,27.5,1,1,341,9,7,49,560,1,5,2,7,21,0,0,4
2790,0,99.99,14.43,1,1,752,24,36,58,1390,2,1,1,12,39,7,0,1
2791,0,38.99,17.6,1,1,281,17,59,50,298,1,5,2,11,29,0,1,2
2792,0,174.0,15.97,1,1,517,17,22,60,395,1,5,2,7,21,0,0,3
2794,0,71.9,19.74,1,1,550,9,10,60,2089,5,4,2,17,25,0,0,1
2795,0,49.9,8.72,1,1,752,24,8,42,346,4,1,1,1,14,0,0,1
2796,0,29.9,19.41,1,1,817,9,27,31,125,4,5,2,3,19,0,0,7
2797,0,12.9,12.48,1,1,752,24,24,48,130,2,3,1,8,21,0,0,4
2801,0,16.9,7.78,1,1,711,24,2,38,361,2,5,2,2,15,0,0,2
2802,0,13.9,11.85,1,1,752,24,12,40,116,1,5,2,10,32,0,0,1
2805,0,39.49,12.69,1,1,188,24,33,45,319,1,5,2,8,18,0,0,4
2808,0,89.99,16.39,1,1,593,6,10,59,492,3,1,0,32,26,0,-5,-5
2809,0,79.9,7.81,1,1,715,24,8,55,1158,2,1,1,5,13,0,0,1
2810,0,59.9,18.31,1,1,818,24,7,51,651,5,1,0,60,19,0,-40,-24
2811,0,1340.0,41.83,1,1,58,8,51,55,3632,4,2,1,20,29,0,0,3
2812,0,19.9,16.79,1,1,640,17,24,54,126,1,5,2,14,23,1,0,1
2813,0,49.9,17.63,1,1,332,14,27,39,565,3,5,2,14,44,0,0,1
2814,0,32.99,16.6,1,1,511,17,45,50,446,2,5,2,11,20,0,0,3
2817,0,282.0,55.62,3,1,627,21,36,45,411,1,5,2,13,30,0,0,2
2818,0,50.9,16.12,1,1,640,17,45,60,473,1,1,1,15,31,1,0,1
2819,0,189.99,15.08,1,1,511,17,10,61,3745,8,5,2,9,23,0,0,1
2820,0,129.98,13.93,1,1,579,24,11,49,1230,7,5,2,9,17,0,0,1
2821,0,157.0,21.1,1,4,670,24,12,49,1003,1,1,0,4,17,0,0,3
2823,0,399.9,24.67,1,1,640,17,41,46,1134,2,5,2,10,25,0,0,1
2824,0,22.0,15.1,1,1,848,21,26,37,262,3,1,0,15,31,0,0,1
2825,0,28.9,14.1,1,1,640,17,59,24,49,3,3,0,16,21,0,0,3
2827,0,69.0,14.23,1,1,640,17,36,38,301,1,1,1,17,24,2,0,2
2829,0,26.0,15.1,1,1,629,9,12,48,466,1,5,2,9,20,0,0,2
2830,0,139.9,41.05,1,1,416,3,36,48,1251,1,1,0,33,27,0,-4,-1
2831,0,19.99,15.1,1,1,515,17,57,58,600,1,5,2,10,30,0,0,1
2832,0,129.0,11.51,1,1,612,24,36,57,308,1,5,2,5,20,0,0,3
2833,0,84.99,16.35,1,1,844,21,10,49,1495,3,5,2,28,28,0,0,1
2834,0,129.99,32.48,1,2,715,24,20,33,659,1,1,0,8,18,0,0,1
2835,0,22.5,7.78,1,1,752,24,26,35,248,2,4,2,2,20,0,0,11
2836,0,59.0,13.43,1,1,752,24,33,57,366,2,5,2,14,19,1,0,1
2838,0,399.0,48.38,1,1,173,12,13,57,217,3,5,2,18,39,0,0,4
2839,0,31.9,21.15,1,1,377,14,36,34,1080,2,5,2,19,36,1,0,1
2841,0,177.99,27.79,1,1,629,9,59,44,916,2,4,2,13,23,0,0,3
2842,0,29.9,8.27,1,1,138,24,10,55,388,1,5,2,2,13,0,0,1
2844,0,109.99,106.63,1,1,761,24,26,28,710,1,5,2,16,25,0,0,4
2846,0,36.9,11.73,1,1,320,24,26,48,652,3,5,2,7,9,1,0,5
2847,0,19.0,15.1,1,1,794,17,7,50,701,1,1,1,27,27,0,0,1
2848,0,89.99,35.95,1,1,730,8,10,59,492,3,5,2,40,35,2,-1,1
2849,0,18.99,15.1,1,1,23,7,57,30,405,3,1,1,17,28,1,0,5
2850,0,148.9,21.53,1,1,752,24,12,60,744,2,1,0,35,29,0,-4,-3
2851,0,49.9,7.78,1,1,752,24,27,46,418,4,5,2,10,24,3,0,1
2852,0,24.9,17.45,1,2,752,24,12,60,58,1,2,0,1,24,0,0,3
2853,0,65.0,16.89,1,1,471,17,26,26,1465,1,5,2,12,26,0,0,3
2854,0,799.99,14.41,1,1,138,24,54,40,629,2,5,2,8,12,0,0,1
2855,0,319.9,16.99,1,1,752,24,52,33,849,1,2,1,11,20,0,0,1
2857,0,154.9,18.33,1,1,139,21,26,59,938,4,5,2,8,26,0,0,2
2858,0,49.9,16.11,1,1,639,6,45,45,920,1,5,2,15,25,0,0,159
2859,0,15.55,15.11,1,1,640,17,59,37,261,2,1,0,31,21,4,-8,-8
2861,0,55.0,15.83,1,1,677,3,54,57,266,3,5,2,33,30,2,-1,1
2863,0,34.9,16.11,1,1,82,9,12,55,134,3,5,2,16,28,0,0,1
2864,0,69.9,14.58,1,1,752,24,12,58,689,1,4,2,6,15,0,0,1
2865,0,69.9,18.37,1,1,348,9,36,52,118,2,5,2,10,24,0,0,1
2866,0,28.98,15.1,1,1,692,21,57,54,699,3,5,2,18,31,0,0,1
2867,0,57.0,20.8,1,1,641,14,12,47,1339,1,5,2,26,32,1,0,3
2868,0,39.9,15.11,1,1,82,9,24,52,293,2,3,0,10,16,0,0,1
2869,0,431.1,82.04,2,1,105,3,36,60,994,1,5,2,24,37,0,0,1
2870,0,159.0,26.39,1,1,169,14,22,59,207,3,5,2,14,34,2,0,1
2871,0,40.0,15.1,1,1,361,9,24,25,101,1,5,2,10,29,1,0,2
2873,0,59.99,7.78,1,1,696,24,11,34,867,2,5,2,1,26,0,0,2
2874,0,29.9,16.79,1,1,217,11,10,55,388,1,1,0,45,33,0,-10,-7
2875,0,89.0,18.19,1,1,256,3,11,53,650,2,4,0,13,26,0,0,1
2876,0,139.99,51.48,1,1,144,15,54,35,1180,1,1,0,44,24,0,-15,-14
2877,0,79.99,16.32,1,1,373,9,24,53,2922,1,4,2,17,28,1,0,3
2878,0,422.0,22.92,1,1,235,24,12,58,293,1,4,2,8,17,0,0,1
2880,0,119.8,15.56,2,1,752,24,45,52,1786,2,5,2,1,12,0,0,6
2881,0,68.9,12.82,1,1,208,24,12,56,502,3,2,0,15,19,1,0,1
2882,0,99.99,47.23,1,1,401,13,36,58,1390,2,1,1,23,49,0,0,3
2883,0,64.9,20.18,1,1,138,24,12,60,171,2,5,2,20,19,0,0,3
2885,0,90.0,7.78,2,1,752,24,57,58,399,1,2,1,3,7,1,0,3
2886,0,89.9,17.88,1,1,578,21,11,59,249,2,1,0,49,33,0,-14,-14
2887,0,199.9,14.51,1,1,258,24,12,60,264,1,5,2,7,13,0,0,3
2888,0,49.0,13.44,1,1,75,24,33,59,341,2,5,2,13,17,1,0,7
2891,0,126.0,64.3,1,1,850,3,20,50,412,1,5,2,14,26,1,0,2
2892,0,279.8,118.84,2,1,641,14,48,32,327,2,2,0,16,20,0,0,5
2893,0,69.99,16.25,1,1,298,16,11,34,867,2,4,2,11,38,4,0,1
2894,0,49.0,7.78,1,1,752,24,54,59,110,3,4,2,2,13,0,0,1
2895,0,89.7,23.61,1,4,431,9,53,51,1592,2,1,0,5,17,0,-1,4
2896,0,69.0,15.23,1,1,841,9,20,44,379,1,1,1,14,34,0,0,1
2897,0,49.0,25.63,1,1,783,4,57,61,440,1,4,2,18,34,0,0,3
2899,0,49.9,8.72,1,1,752,24,45,57,1018,4,5,2,4,12,0,0,1
2900,0,27.9,17.78,1,1,321,3,36,33,1084,2,2,1,15,27,0,0,1
2901,0,60.0,20.91,1,1,82,9,10,38,1665,1,5,2,12,23,0,0,4
2902,0,19.9,15.1,1,1,201,9,7,57,302,1,2,1,8,21,1,0,6
2903,0,59.9,21.5,1,1,220,16,12,42,507,4,5,2,6,19,0,0,3
2905,0,589.0,15.62,1,1,752,24,54,44,1687,2,5,2,9,16,0,0,3
2906,0,149.9,21.54,1,1,472,24,20,54,1704,1,5,2,8,20,0,0,4
2907,0,84.9,15.34,1,1,423,22,12,56,150,2,3,1,8,27,0,0,2
2909,0,15.99,14.14,1,2,752,24,8,50,524,1,1,0,7,21,1,0,1
2910,0,76.89,16.98,1,1,711,24,6,51,207,1,3,0,17,26,0,-1,3
2911,0,166.99,27.49,1,1,555,16,20,57,1623,1,4,2,10,27,0,-1,2
2912,0,129.99,12.11,1,1,715,24,20,54,661,2,5,2,4,12,0,0,1
2913,0,99.9,29.1,1,1,80,12,28,54,404,4,5,2,18,45,0,0,4
2915,0,219.99,16.29,1,1,420,21,12,47,162,3,5,2,12,28,0,0,2
2916,0,89.7,15.38,1,1,431,9,36,57,1452,3,5,2,15,29,1,0,1
2918,0,13.99,14.1,1,1,640,17,52,54,942,1,5,2,12,19,2,0,3
2919,0,26.99,17.6,1,1,721,17,53,37,393,1,4,2,15,25,1,0,1
2921,0,129.99,21.75,1,1,57,5,11,59,1632,3,5,2,9,26,0,0,6
2922,0,152.9,53.67,1,1,645,17,59,55,225,1,5,2,16,21,0,0,4
2924,0,75.0,16.29,1,1,103,24,50,43,482,2,5,2,12,20,0,0,5
2925,0,117.3,14.43,1,1,138,24,7,53,570,1,2,0,17,13,0,-2,-1
2928,0,53.9,14.47,1,1,670,24,33,59,341,2,5,2,12,15,1,0,3
2929,0,45.0,11.77,1,2,752,24,59,27,57,1,5,2,11,21,0,0,3
2930,0,149.9,26.94,1,2,569,9,12,60,234,1,4,0,14,22,0,0,3
2931,0,163.0,12.64,1,1,752,24,54,33,556,3,5,0,8,21,1,0,1
2933,0,58.99,11.73,1,1,103,24,10,59,492,2,5,2,5,18,0,0,1
2934,0,44.9,16.11,1,1,845,6,59,31,536,1,5,2,24,22,2,0,2
2935,0,74.99,11.73,1,1,752,24,26,50,2164,5,3,1,8,10,0,0,1
2936,0,199.9,17.65,1,1,524,21,11,47,1100,6,4,2,5,27,0,0,1
2937,0,76.8,18.68,2,1,410,24,45,49,829,1,2,0,7,15,0,0,3
2938,0,229.99,17.24,1,1,311,24,20,55,934,1,1,2,6,19,0,0,1
2939,0,16.99,15.1,1,1,134,9,27,50,572,5,3,1,24,22,0,0,3
2941,0,299.99,35.9,1,1,597,24,57,56,1892,4,5,2,9,22,0,0,3
2942,0,32.9,15.1,1,1,462,21,11,54,457,1,5,2,12,24,0,0,1
2943,0,388.0,58.82,1,1,717,24,8,53,872,2,5,2,4,22,0,0,1
2944,0,79.8,29.04,2,1,473,16,26,63,738,1,4,2,6,24,0,0,4
2945,0,49.99,7.78,1,1,369,24,27,57,147,6,4,2,6,19,0,0,1
2946,0,59.9,42.45,1,1,80,12,36,60,417,1,5,2,24,44,0,-1,3
2947,0,61.9,0.99,1,2,82,9,36,60,417,1,1,0,15,33,0,0,2
2948,0,219.9,36.86,1,1,256,3,31,34,1509,4,5,2,11,25,0,0,1
2949,0,34.9,12.69,1,1,491,24,33,59,1251,2,5,2,8,21,0,0,2
2950,0,74.9,16.96,1,1,811,9,7,33,694,1,1,0,37,24,0,-11,-8
2951,0,49.0,14.1,1,1,768,6,27,59,150,7,5,2,19,26,0,-1,1
2952,0,109.9,56.7,1,4,752,24,12,54,607,1,3,0,15,26,0,0,1
2953,0,49.0,19.66,1,1,522,11,33,57,366,2,1,0,20,28,0,0,3
2955,0,269.0,10.7,1,1,701,24,36,43,498,1,5,2,6,9,0,0,3
2957,0,35.9,16.11,1,1,715,24,39,34,623,5,5,2,11,26,0,0,1
2958,0,32.99,14.1,1,1,57,5,10,42,806,1,5,2,8,23,0,0,2
2960,0,139.99,17.23,1,1,57,5,20,45,798,1,4,2,10,25,0,0,1
2964,0,150.0,17.62,1,1,677,3,24,31,736,3,5,2,11,30,0,0,1
2965,0,48.0,11.85,1,1,492,24,12,47,437,2,1,1,10,25,0,0,1
2968,0,38.9,15.1,1,1,650,24,36,35,1101,1,5,2,13,29,0,0,2
2969,0,142.5,21.8,1,1,449,1,52,29,190,1,5,2,14,25,0,0,4
2970,0,129.94,19.0,1,1,287,9,46,54,1094,1,4,1,21,43,1,0,1
2971,0,224.7,48.84,3,1,640,17,12,55,249,1,1,0,21,27,0,0,3
2972,0,79.9,26.64,1,1,720,21,42,49,415,6,1,0,39,28,0,-9,-5
2975,0,277.0,17.7,1,1,586,17,52,54,657,2,2,0,33,23,0,-7,-7
2976,0,99.0,33.08,1,1,752,24,33,36,450,1,5,2,6,17,0,0,0
2978,0,105.0,24.11,1,1,752,24,36,55,60,1,4,2,5,28,0,0,2
2979,0,79.9,20.64,1,1,661,17,41,49,489,2,5,2,13,25,0,0,2
2980,0,23.8,14.1,1,1,788,24,26,53,618,1,1,0,25,20,0,-3,-2
2981,0,169.9,12.69,1,1,309,24,54,35,617,3,4,1,7,21,0,0,1
2982,0,49.0,17.67,1,1,823,7,33,57,366,2,5,2,19,25,0,0,1
2984,0,269.0,18.32,1,1,349,3,36,51,499,1,4,2,12,31,0,0,3
2985,0,49.7,13.37,1,1,752,24,45,56,296,3,2,0,12,20,0,0,4
2986,0,249.9,20.99,1,1,513,11,26,41,303,1,5,2,11,32,0,0,2
2989,0,399.0,18.55,1,1,210,22,16,45,1266,4,5,2,33,42,0,0,1
2991,0,279.8,36.46,2,1,350,9,20,59,99,1,1,1,15,29,0,0,1
2992,0,399.99,113.38,1,1,10,9,45,63,886,5,5,2,14,22,0,0,1
2993,0,229.0,16.71,1,1,752,24,13,57,217,3,1,1,14,24,3,0,1
2994,0,33.9,8.27,1,1,752,24,20,37,697,3,5,2,3,12,0,1,1
2995,0,89.99,35.95,1,1,158,23,10,59,492,3,4,2,27,38,0,0,1
2996,0,179.9,13.96,1,1,138,24,12,60,265,1,5,2,5,12,0,0,1
2998,0,149.7,52.8,3,1,622,21,33,56,348,2,5,2,26,27,0,0,4
2999,0,34.9,31.0,1,1,115,11,59,59,459,1,5,2,23,28,0,0,1
3001,0,39.9,14.1,1,1,640,17,11,57,795,1,5,2,5,22,0,0,11
3002,0,521.89,18.4,1,1,471,17,52,32,1001,2,3,0,28,28,0,0,10
3004,0,45.0,15.1,1,1,752,24,59,42,151,5,5,2,6,18,0,0,3
3005,0,46.9,13.08,1,1,752,24,59,55,323,1,4,2,5,12,0,0,3
3006,0,609.99,12.46,1,1,716,24,26,43,1536,2,5,2,5,17,3,0,3
3007,0,219.99,19.82,1,1,504,16,20,54,1001,1,4,0,15,22,0,0,1
3008,0,99.9,17.27,1,1,640,17,20,51,873,3,1,0,36,29,0,-6,-5
3010,0,314.97,13.41,1,1,491,24,10,51,2795,5,1,1,6,12,0,0,1
3012,0,34.99,11.73,1,1,498,24,12,45,501,3,5,2,7,17,0,0,11
3014,0,53.99,15.13,1,1,495,9,52,44,334,1,4,2,9,26,0,0,3
3015,0,199.0,60.56,1,1,825,12,20,57,468,1,2,0,27,56,0,0,2
3016,0,499.9,16.52,1,1,533,24,20,38,1513,1,5,2,6,26,0,0,5
3017,0,199.9,16.16,1,1,201,9,11,57,1283,3,5,2,7,20,0,0,1
3019,0,99.9,16.95,1,1,752,24,33,52,1292,7,5,2,5,24,0,0,2
3020,0,89.98,19.8,1,1,251,9,45,37,1090,1,1,1,14,32,0,0,1
3022,0,127.0,57.44,1,1,534,4,50,52,431,1,4,2,16,29,1,0,1
3023,0,199.99,21.89,1,1,640,17,12,58,696,1,5,2,11,22,0,0,1
3024,0,29.99,15.1,1,1,752,24,10,60,586,1,5,2,10,25,1,0,2
3025,0,219.99,26.38,1,1,163,9,12,46,162,5,1,0,15,25,0,0,1
3027,0,89.0,14.37,1,1,82,9,54,60,718,5,4,1,10,21,0,0,3
3028,0,49.9,13.37,1,1,655,24,33,56,348,2,4,2,10,23,1,0,1
3029,0,59.9,17.67,1,1,302,24,45,63,832,2,1,1,7,24,1,0,3
3030,0,69.9,13.08,1,1,410,24,45,44,903,6,5,2,2,15,0,0,3
3031,0,319.96,180.08,4,1,156,22,46,45,1094,1,2,1,16,29,0,0,1
3032,0,35.0,15.1,1,1,164,6,12,51,430,1,4,0,26,23,0,-2,6
3034,0,69.99,27.06,1,1,670,24,36,60,878,5,3,1,11,32,0,0,9
3035,0,126.9,14.62,1,1,738,24,41,51,275,1,5,2,12,22,0,0,1
3036,0,114.0,38.35,1,1,57,5,7,60,3849,1,5,2,8,27,1,0,0
3037,0,59.0,14.5,1,1,752,24,11,52,66,3,5,2,11,18,0,0,1
3039,0,19.9,11.85,1,1,225,24,11,52,30,1,5,2,18,19,12,0,1
3040,0,325.0,20.96,1,1,264,4,10,60,2644,6,3,0,33,24,0,-8,-7
3042,0,149.9,17.49,1,1,677,3,20,26,1105,3,4,2,11,24,0,0,3
3043,0,138.0,17.22,1,1,82,9,12,52,263,1,5,2,3,22,0,0,1
3044,0,149.87,18.62,1,1,582,16,36,55,209,1,2,1,23,42,0,0,2
3045,0,89.9,54.3,1,1,243,14,36,59,2574,1,5,2,31,37,0,0,6
3046,0,55.9,12.52,1,1,752,24,26,58,1185,3,4,2,6,23,0,0,11
3047,0,99.99,11.9,1,1,752,24,20,54,1012,1,5,2,1,12,0,0,1
3048,0,422.0,84.04,1,1,82,9,12,58,293,1,5,0,11,20,0,0,2
3049,0,199.9,9.75,1,1,270,24,10,51,247,2,1,0,34,11,0,-21,-19
3051,0,159.9,14.51,1,1,390,22,12,58,2400,2,1,0,4,16,1,0,2
3052,0,140.9,17.11,1,2,640,17,26,51,1456,1,2,0,21,31,0,0,1
3053,0,11.99,14.1,1,1,57,5,57,47,137,2,5,2,23,18,0,-3,1
3054,0,79.99,17.84,1,1,22,12,52,47,1816,2,5,0,11,34,0,0,3
3055,0,59.99,12.76,1,1,752,24,12,57,504,1,1,0,45,19,0,-24,-22
3057,0,64.9,18.69,1,1,752,24,12,17,284,2,5,2,26,25,1,0,1
3059,0,2690.0,86.63,1,1,640,17,25,41,3564,1,4,2,12,39,0,0,1
3060,0,75.99,38.08,1,1,455,2,12,25,478,3,5,2,32,34,1,0,2
3061,0,216.76,30.56,1,1,95,24,33,36,733,1,1,0,8,35,1,0,1
3062,0,325.0,10.47,1,1,410,24,10,60,2644,6,5,2,2,16,0,0,3
3064,0,144.99,18.26,1,1,383,9,20,53,629,1,3,2,15,25,0,0,1
3067,0,49.9,7.78,1,1,752,24,27,39,565,3,5,2,2,23,0,0,1
3068,0,45.49,15.1,1,1,81,17,24,21,286,3,5,2,11,24,0,0,2
3070,0,140.0,12.48,1,1,815,24,36,53,871,4,5,2,9,28,0,0,7
3071,0,139.0,12.18,1,1,674,24,7,60,1892,2,4,2,3,16,0,0,1
3072,0,79.8,28.2,2,1,512,17,36,53,144,2,5,2,4,19,0,0,2
3073,0,18.8,14.1,1,1,220,16,59,27,49,3,5,2,5,25,0,0,2
3074,0,89.9,23.5,1,1,677,3,12,54,245,1,5,2,12,21,0,0,1
3075,0,29.0,7.78,1,1,715,24,54,55,179,3,5,2,3,18,0,0,4
3076,0,139.9,45.66,1,1,401,13,24,28,131,3,1,0,39,27,2,-8,-8
3078,0,425.0,60.76,1,1,585,14,0,54,2352,3,5,2,13,28,0,0,1
3079,0,599.0,57.76,1,1,752,24,26,50,2864,1,5,2,5,27,0,0,1
3081,0,166.99,23.49,1,1,687,9,20,57,1623,1,5,2,13,26,3,0,1
3083,0,51.92,12.7,1,1,483,24,45,55,133,1,5,2,7,19,0,0,3
3084,0,131.9,18.54,1,1,43,9,20,59,599,2,5,2,12,44,0,0,1
3085,0,109.9,14.5,1,1,302,24,8,37,235,2,5,2,5,21,0,0,3
3086,0,155.44,26.37,1,1,197,15,20,58,529,1,5,2,15,28,0,0,5
3088,0,70.9,26.82,1,1,799,24,20,38,500,1,5,2,8,25,0,0,1
3089,0,195.5,43.78,1,1,8,3,5,52,647,9,5,2,30,30,0,0,1
3090,0,119.8,26.88,2,1,362,24,33,59,341,2,5,2,5,24,0,0,3
3091,0,273.0,15.66,1,1,512,17,26,60,520,1,4,2,21,22,0,-17,-15
3092,0,39.9,7.78,1,1,225,24,26,39,772,1,4,2,8,12,0,0,1
3093,0,109.9,21.26,1,1,510,17,12,47,385,1,5,2,10,22,0,-2,-1
3094,0,58.5,12.85,1,1,788,24,7,56,360,5,4,2,19,18,0,0,4
3097,0,12.9,16.79,1,1,310,3,10,30,408,1,3,2,18,31,0,-1,0
3098,0,132.76,16.56,1,1,752,24,12,53,290,3,4,1,11,24,0,0,3
3099,0,74.0,16.15,1,1,777,24,12,30,1328,1,5,2,9,25,0,0,3
